${0},${0}
${0} ${1} already exists.,${0} ${1} पहले से मौजूद है।
${0} ${1} does not exist,${0} ${1} मौजूद नहीं है
${0} ${1} has been modified after loading please reload entry.,${0} ${1} को लोड करने के बाद संशोधित किया गया है कृपया प्रविष्टि पुनः लोड करें।
${0} ${1} is linked with existing records.,${0} ${1} मौजूदा रिकॉर्ड से जुड़ा हुआ है।
${0} account not set in Inventory Settings.,${0} खाता इन्वेंट्री सेटिंग में सेट नहीं है।
${0} already saved,${0} पहले से सहेजा गया है
${0} already submitted,${0} पहले से सबमिट किया गया है
${0} cancelled,${0} रद्द किया गया
${0} cannot be cancelled,${0} रद्द नहीं किया जा सकता
${0} cannot be deleted,${0} हटाया नहीं जा सकता
${0} deleted,${0} हटाया गया
${0} entries failed,${0} प्रविष्टियाँ विफल
${0} entries imported,${0} प्रविष्टियाँ आयात की गईं
${0} entry failed,${0} प्रविष्टि विफल
${0} entry imported,${0} प्रविष्टि आयात की गईं
${0} fields selected,${0} फ़ील्ड चयनित
${0} filters applied,${0} फ़िल्टर लागू किए गए
${0} has linked child accounts.,${0} ने चाइल्ड अकाउंट लिंक किए हैं।
${0} of type ${1} does not exist,${1} प्रकार का ${0} मौजूद नहीं है
${0} out of ${1},${1} में से ${0}
${0} party ${1} is different from ${2},${0} पार्टी ${1} ${2} से भिन्न है
${0} quantity 1 added.,${0} मात्रा 1 जोड़ी गई।
${0} row added.,${0} पंक्ति जोड़ी गई।
${0} rows,${0} पंक्तियाँ
${0} rows added.,${0} पंक्तियाँ जोड़ी गईं।
${0} saved,${0} सहेजे गए
${0} shortcuts,${0} शॉर्टकट
${0} stored at ${1},${0} ${1} पर संग्रहीत
${0} submitted,${0} सबमिट किए गए
${0} value ${1} does not exist.,${0} मान ${1} मौजूद नहीं है।
0%,0%
03-23-2022,03-23-2022
03/23/2022,03/23/2022
1 filter applied,1 फ़िल्टर लागू किया गया
2022-03-23,2022-03-23
"23 Mar, 2022","23 मार्च, 2022"
23-03-2022,23-03-2022
23.03.2022,23.03.2022
23/03/2022,23/03/2022
9888900000,9888900000
A submittable entry is deleted only if it is in the cancelled state.,सबमिट करने योग्य प्रविष्टि केवल तभी हटाई जाती है जब वह रद्द की गई स्थिति में हो।
Account,खाता
Account ${0} does not exist.,खाता ${0} मौजूद नहीं है।
Account Entries,खाता प्रविष्टियाँ
Account Name,खाता नाम
Account Type,खाता प्रकार
Accounting,लेखांकन
Accounting Entries,लेखांकन प्रविष्टियाँ
Accounting Ledger Entry,लेखांकन खाता बही प्रविष्टि
Accounting Settings,लेखांकन सेटिंग
Accounts,खाते
Accounts Payable,देय खाते
Accounts Receivable,प्राप्य खाते
Accumulated Depreciation,संचित मूल्यह्रास
Action,कार्रवाई
Active,सक्रिय
Add Account,खाता जोड़ें
Add Customers,ग्राहक जोड़ें
Add Group,समूह जोड़ें
Add Items,आइटम जोड़ें
Add Row,पंक्ति जोड़ें
Add Suppliers,आपूर्तिकर्ता जोड़ें
Add Taxes,कर जोड़ें
Add a few customers to create your first sales invoice,अपना पहला बिक्री चालान बनाने के लिए कुछ ग्राहक जोड़ें
Add a few suppliers to create your first purchase invoice,अपना पहला खरीद चालान बनाने के लिए कुछ आपूर्तिकर्ता जोड़ें
Add a filter,फ़िल्टर जोड़ें
Add a remark,टिप्पणी जोड़ें
Add attachment,अनुलग्नक जोड़ें
Add invoice terms,चालान शर्तें जोड़ें
Add products or services that you buy from your suppliers,अपने आपूर्तिकर्ताओं से खरीदे गए उत्पाद या सेवाएँ जोड़ें
Add products or services that you sell to your customers,अपने ग्राहकों को बेचे जाने वाले उत्पाद या सेवाएँ जोड़ें
Add transfer terms,स्थानांतरण शर्तें जोड़ें
Add'l Discounts,अतिरिक्त छूट
Additional ${0} Serial Numbers required for ${1} quantity of ${2}.,${2} की ${1} मात्रा के लिए अतिरिक्त ${0} सीरियल नंबर की आवश्यकता है।
Additional quantity (${0}) required${1} to make outward transfer of item ${2} from ${3} on ${4},${3} से ${4} पर आइटम ${2} का बाहरी हस्तांतरण करने के लिए अतिरिक्त मात्रा (${0}) की आवश्यकता है
Address,पता
Address Display,पता प्रदर्शित करें
Address Line 1,पता पंक्ति 1
Address Line 2,पता पंक्ति 2
Address Name,पता नाम
Administrative Expenses,प्रशासनिक व्यय
All,सभी
Amount,राशि
Amount Paid,भुगतान की गई राशि
Amount: ${0} and writeoff: ${1} is less than the total amount allocated to references: ${2}.,राशि: ${0} और राइटऑफ: ${1} संदर्भों को आवंटित कुल राशि से कम है: ${2}.
Amount: ${0} is less than the total amount allocated to references: ${1}.,राशि: ${0} संदर्भों को आवंटित कुल राशि से कम है: ${1}.
Amounts,राशियाँ
An entry is cancelled only if it is in the submitted state.,एक प्रविष्टि केवल तभी रद्द की जाती है जब वह सबमिट की गई स्थिति में हो.
An entry is submitted only if it is submittable and is in the saved state.,एक प्रविष्टि केवल तभी सबमिट की जाती है जब वह सबमिट करने योग्य हो और सहेजी गई स्थिति में हो.
An error occurred.,एक त्रुटि हुई.
Applicable anywhere in Frappe Books,फ्रैपी बुक्स में कहीं भी लागू
Applicable when Quick Search is open,त्वरित खोज के खुले होने पर लागू
Applicable when Template Builder is open,टेम्पलेट बिल्डर के खुले होने पर लागू
Applicable when a entry is open in the Form view or Quick Edit view,फॉर्म व्यू या त्वरित संपादन व्यू में प्रविष्टि के खुले होने पर लागू
Applicable when the List View of an entry type is open,प्रविष्टि प्रकार का सूची दृश्य खुला होने पर लागू
Application of Funds (Assets),निधियों (संपत्तियों) का आवेदन
Apply Discount After Tax,कर के बाद छूट लागू करें
Apply and view changes made to the print template,प्रिंट टेम्पलेट में किए गए परिवर्तनों को लागू करें और देखें
April,अप्रैल
Arial,एरियल
Ascending Order,आरोही क्रम
Asset,संपत्ति
Attach Image,छवि संलग्न करें
Attachment,संलग्नक
August,अगस्त
Auto Payments,स्वतः भुगतान
Auto Stock Transfer,स्वतः स्टॉक स्थानांतरण
Autocomplete,स्वतः पूर्ण
Back,वापस
Back Reference,वापसी संदर्भ
"Bad import data, could not read file.","गलत आयात डेटा, फ़ाइल नहीं पढ़ सका।"
Balance,शेष राशि
Balance Amount,शेष राशि
Balance Sheet,शेष पत्र
Bank,बैंक
Bank Accounts,बैंक खाते
Bank Entry,बैंक प्रविष्टि
Bank Name,बैंक का नाम
Bank Overdraft Account,बैंक ओवरड्राफ्ट खाता
Barcode,बारकोड
Base Grand Total,आधार कुल योग
Based On,आधारित
Batch,बैच
Batch not set for row ${0}.,पंक्ति ${0} के लिए बैच सेट नहीं है।
Batch set for row ${0}.,पंक्ति ${0} के लिए बैच सेट है।
Bill Created,बिल बनाया गया
Billing,बिलिंग
Black,काला
Blue,नीला
Both,दोनों
Both From and To Location cannot be undefined,"स्थान से और स्थान तक, दोनों अपरिभाषित नहीं रखा जा सकता"
Buildings,इमारतें
Cancel,रद्द करें
Cancel ${0}?,${0} रद्द करें?
Cancel or Delete an entry.,प्रविष्टि रद्द करें या हटाएँ।
Cancelled,रद्द किया गया
Cannot Commit Error,त्रुटि प्रतिबद्ध नहीं कर सकता
Cannot Delete,हटा नहीं सकता
Cannot Delete Account,खाता हटा नहीं सकता
Cannot Export,निर्यात नहीं कर सकता
Cannot Import,आयात नहीं कर सकता
Cannot Open File,फ़ाइल नहीं खोल सकता
Cannot cancel ${0} ${1} because of the following ${2}: ${3},निम्नलिखित ${2} : ${3} के कारण ${0} ${1} रद्द नहीं कर सकता
Cannot cancel ${0} because of the following ${1}: ${2},निम्नलिखित ${1}: ${2} के कारण ${0} रद्द नहीं कर सकता
"Cannot delete ${0} ""${1}"" because of linked entries.","लिंक की गई प्रविष्टियों के कारण ${0} ""${1}"" हटा नहीं सकता।"
Cannot open file,फ़ाइल नहीं खोल सकता
Cannot perform operation.,संचालन नहीं कर सकता।
Cannot read file,फ़ाइल नहीं पढ़ सकता
Capital Equipments,पूंजीगत उपकरण
Capital Stock,पूंजीगत स्टॉक
Cash,नकद
Cash Denominations,नकद मूल्यवर्ग
Cash Entry,नकद प्रविष्टि
Cash In Hand,नकद इन हैंड
Cashflow,नकदी प्रवाह
Central Tax,केंद्रीय कर
Change DB,DB बदलें
Change File,फ़ाइल बदलें
Change Ref Type,संदर्भ टाइप बदलें
Changes made to settings will be visible on reload.,सेटिंग्स में किए गए परिवर्तन पुनः लोड होने पर दिखाई देंगे।
Chargeable,प्रभार्य
Chart Of Accounts Reviewed,खातों के चार्ट की समीक्षा की गई
Chart of Accounts,खातों का चार्ट
Check,चेक
Cheque,चेक
City / Town,शहर / कस्बा
Clear,साफ़
Clearance Date,समापन तिथि
Close,बंद करें
Close Frappe Books and try manually.,फ्रेपे बुक्स बंद करें और मैन्युअल रूप से प्रयास करें।
Close POS Shift,POS शिफ्ट बंद करें
Close Quick Search,त्वरित खोज बंद करें
Closing,समापन
Closing ${0} Amount can not be negative.,समापन ${0} राशि ऋणात्मक नहीं हो सकती।
Closing (Cr),समापन (Cr)
Closing (Dr),समापन (Dr)
Closing Amount,समापन राशि
Closing Cash In Denominations,मूल्यवर्ग में समापन नकद
Closing Date,समापन तिथि
Collapse,संक्षिप्त करें
Color,रंग
Commission on Sales,बिक्री पर कमीशन
Common,सामान्य
Company,कंपनी
Company Logo,कंपनी लोगो
Company Name,कंपनी का नाम
Company Setup,कंपनी सेटअप
Completed,पूरा हुआ
Condition,स्थिति
Consolidate Columns,कॉलम समेकित करें
Contacts,संपर्क
Contains,इसमें शामिल है
Continue submitting Sales Invoice?,बिक्री चालान जमा करना जारी रखें?
Contra Entry,कॉन्ट्रा एंट्री
Conversion Error,रूपांतरण त्रुटि
Conversion Factor,रूपांतरण कारक
Cost Of Goods Sold Acc.,बेचे गए माल के लिए लागत खाता
Cost of Goods Sold,बेचे गए माल की लागत
"Could not connect to database file ${0}, please select the file manually","डेटाबेस फ़ाइल ${0} से कनेक्ट नहीं हो सका, कृपया फ़ाइल को मैन्युअल रूप से चुनें"
Count,गणना
Counter Cash Account,काउंटर कैश अकाउंट
Country,देश
Country Code,देश कोड
Country code used to initialize regional settings.,क्षेत्रीय सेटिंग आरंभ करने के लिए उपयोग किया जाने वाला देश कोड।
Courier,कूरियर
Cr.,Cr.
Cr. ${0},Cr. ${0}
Create,बनाएँ
Create Demo,डेमो बनाएँ
Create Purchase,खरीद बनाएँ
Create Purchase Invoice,खरीद चालान बनाएँ
Create Sale,बिक्री बनाएँ
Create Sales Invoice,बिक्री चालान बनाएँ
Create a demo company to try out Frappe Books,Frappe Books आज़माने के लिए एक डेमो कंपनी बनाएँ
Create a new company and store it on your computer,एक नई कंपनी बनाएँ और इसे अपने कंप्यूटर पर संग्रहीत करें
Create a new company or select an existing one from your computer,एक नई कंपनी बनाएँ या अपने कंप्यूटर से एक मौजूदा कंपनी का चयन करें
Create a new entry of the same type as the List View,सूची दृश्य के समान प्रकार की एक नई प्रविष्टि बनाएँ
Create new ${0} entry?,नई ${0} प्रविष्टि बनाएँ?
Create your first purchase invoice from the created supplier,बनाए गए आपूर्तिकर्ता से अपना पहला खरीद चालान बनाएँ
Create your first sales invoice for the created customer,बनाए गए ग्राहक के लिए अपना पहला बिक्री चालान बनाएँ
Created,बनाया गया
Created By,द्वारा बनाया गया
Creating Items and Parties,आइटम और पार्टियाँ बनाना
Creating Journal Entries,जर्नल प्रविष्टियाँ बनाना
Creating Purchase Invoices,खरीद चालान बनाना
Credit,क्रेडिट
Credit Card Entry,क्रेडिट कार्ड प्रविष्टि
Credit Note,क्रेडिट नोट
Creditors,लेनदार
Currency,मुद्रा
Currency Name,मुद्रा नाम
Current,वर्तमान
Current Assets,वर्तमान संपत्तियाँ
Current Liabilities,वर्तमान देयताएँ
Custom Field,कस्टम फ़ील्ड
Custom Fields,कस्टम फ़ील्ड
Custom Form,कस्टम फॉर्म
Custom Hex,कस्टम हेक्स
Customer,ग्राहक
Customer Created,ग्राहक द्वारा बनाया गया
Customer Currency,ग्राहक मुद्रा
Customers,ग्राहक
Customizations,अनुकूलन
Customize Form,फ़ॉर्म को अनुकूलित करें
Customize your invoices by adding a logo and address details,लोगो और पता विवरण जोड़कर अपने चालान को अनुकूलित करें
Dashboard,डैशबोर्ड
Data,डेटा
Database Error,डेटाबेस त्रुटि
Database file: ${0},डेटाबेस फ़ाइल: ${0}
Date,दिनांक
Date Format,दिनांक प्रारूप
Date Time,दिनांक समय
Day,दिन
Debit,डेबिट
Debit Note,डेबिट नोट
Debtors,देनदार
December,दिसंबर
Decrease print template display scale,प्रिंट टेम्पलेट डिस्प्ले स्केल घटाएँ
Default,डिफ़ॉल्ट
Default Account,डिफ़ॉल्ट खाता
Default Cash Denominations,डिफ़ॉल्ट नकद मूल्यवर्ग
Default Location,डिफ़ॉल्ट स्थान
Defaults,डिफ़ॉल्ट
Delete,हटाएँ
Delete ${0}?,हटाएँ ${0}?
Delete Account,खाता हटाएं
Delete Failed,विफल रहा
Delete Group,समूह हटाएं
Delivered,वितरित
Denomination,मूल्यवर्ग
Depreciation,मूल्यह्रास
Depreciation Entry,मूल्यह्रास प्रविष्टि
Description,विवरण
Details,विवरण
Difference Amount,अंतर राशि
Direct Expenses,प्रत्यक्ष व्यय
Direct Income,प्रत्यक्ष आय
"Directory for database file ${0} does not exist, please select the file manually","डेटाबेस फ़ाइल ${0} के लिए निर्देशिका मौजूद नहीं है, कृपया फ़ाइल को मैन्युअल रूप से चुनें"
Disabled,अक्षम
Discount Account,छूट खाता
Discount Account is not set.,छूट खाता सेट नहीं है।
Discount Amount,छूट राशि
Discount Amount (${0}) cannot be greated than Amount (${1}).,छूट राशि (${0}) को राशि (${1}) से अधिक नहीं किया जा सकता।
Discount Percent,छूट प्रतिशत
Discount Percent (${0}) cannot be greater than 100.,छूट प्रतिशत (${0}) 100 से अधिक नहीं हो सकता।
Discounted Amount,छूट राशि
Discounts,छूट
Display Doc,दस्तावेज़ प्रदर्शित करें
Display Logo in Invoice,चालान में लोगो प्रदर्शित करें
Display Precision,प्रदर्शन परिशुद्धता
Display Precision should have a value between 0 and 9.,प्रदर्शन परिशुद्धता का मान 0 से 9 के बीच होना चाहिए।
Display Scale,प्रदर्शन स्केल
Dividends Paid,भुगतान किए गए लाभांश
Doc ${0} ${1} not set,दस्तावेज़ ${0} ${1} सेट नहीं है
Docs,दस्तावेज़
Documentation,दस्तावेज़ीकरण
Does Not Contain,इसमें शामिल नहीं है
Done,पूर्ण
Dr.,Dr.
Dr. ${0},Dr. ${0}
Draft,ड्राफ़्ट
Duplicate,डुप्लिकेट
Duplicate Entry,डुप्लिकेट प्रविष्टि
Duplicate Template,डुप्लिकेट टेम्पलेट
Duplicate columns found: ${0},डुप्लिकेट कॉलम पाए गए: ${0}
Duties and Taxes,शुल्क और कर
Dynamic Link,डायनेमिक लिंक
Earnest Money,बयाना राशि
Electronic Equipments,इलेक्ट्रॉनिक उपकरण
Email,ईमेल
Email Address,ईमेल पता
Empty,खाली
Empty file selected,खाली फ़ाइल चुनी गई
Enable Barcodes,बारकोड सक्षम करें
Enable Batches,बैच सक्षम करें
Enable Discount Accounting,छूट लेखांकन सक्षम करें
Enable Form Customization,फ़ॉर्म अनुकूलन सक्षम करें
Enable Inventory,इन्वेंट्री सक्षम करें
Enable Invoice Returns,चालान रिटर्न सक्षम करें
Enable Point of Sale,बिक्री बिंदु सक्षम करें
Enable Price List,मूल्य सूची सक्षम करें
Enable Serial Number,सीरियल सक्षम करें संख्या
Enable Stock Returns,स्टॉक रिटर्न सक्षम करें
Enable UOM Conversion,UOM रूपांतरण सक्षम करें
Enabled,सक्षम
Enabled For,के लिए सक्षम
Enter Country to load States,राज्यों को लोड करने के लिए देश दर्ज करें
Enter State,राज्य दर्ज करें
Enter barcode,बारकोड दर्ज करें
Entertainment Expenses,मनोरंजन व्यय
Entry,प्रविष्टि
Entry Currency,प्रविष्टि मुद्रा
Entry Label,प्रविष्टि लेबल
Entry No,प्रविष्टि संख्या
Entry No.,प्रविष्टि संख्या
Entry Type,प्रविष्टि प्रकार
Entry has Grand Total ${0}. Please verify amounts.,प्रविष्टि का कुल योग ${0} है। कृपया राशियों की पुष्टि करें।
Equity,इक्विटी
Error,त्रुटि
Exchange Gain/Loss,विनिमय लाभ/हानि
Exchange Rate,विनिमय दर
Excise Entry,उत्पाद शुल्क प्रविष्टि
Existing Company,मौजूदा कंपनी
Expand,विस्तार
Expected Amount,अपेक्षित राशि
Expense,व्यय
Expense Account,व्यय खाता
Expenses,व्यय
Expenses Included In Valuation,मूल्यांकन में शामिल व्यय
Expiry Date,समाप्ति तिथि
Export,निर्यात
Export Failed,निर्यात विफल
Export Format,निर्यात प्रारूप
Export Successful,निर्यात सफल
Export Wizard,निर्यात विज़ार्ड
Failed,विफल
Fax,फैक्स
Features,विशेषताएँ
February,फ़रवरी
Field,फ़ील्ड
Fieldname,फ़ील्डनाम
Fieldname ${0} already exists for ${1},फ़ील्डनाम ${0} पहले से ही ${1} के लिए मौजूद है
Fieldname ${0} already used for Custom Field ${1},फ़ील्डनाम ${0} पहले से ही कस्टम फ़ील्ड ${1} के लिए उपयोग किया गया है
Fieldtype,फ़ील्डटाइप
File ${0} does not exist.,फ़ाइल ${0} मौजूद नहीं है।
File selection failed,फ़ाइल चयन विफल
Fill,भरें
Filter,फ़िल्टर
Fiscal Year,वित्तीय वर्ष
Fiscal Year End Date,वित्तीय वर्ष समाप्ति तिथि
Fiscal Year Start Date,वित्तीय वर्ष आरंभ तिथि
Fix Failed,फ़िक्स विफल
Fixed Asset,स्थिर संपत्ति
Fixed Assets,स्थिर संपत्ति
Float,फ़्लोट
Following cells have errors: ${0}.,निम्नलिखित कक्षों में त्रुटियाँ हैं: ${0}.
Following links do not exist: ${absentLinks .map((l) =>,निम्नलिखित लिंक मौजूद नहीं हैं: ${absentLinks .map((l) =>
Font,फ़ॉन्ट
For Purchase,खरीद के लिए
For Sales,बिक्री के लिए
Forbidden Error,निषिद्ध त्रुटि
Form Section,फ़ॉर्म अनुभाग
Form Tab,फ़ॉर्म टैब
Form Type,फ़ॉर्म प्रकार
Fr,शु
Fraction,अंश
Fraction Units,अंश इकाइयाँ
Frappe Books does not have access to the selected file: ${0},Frappe Books के पास चयनित फ़ाइल तक पहुँच नहीं है: ${0}
Freight and Forwarding Charges,माल ढुलाई और अग्रेषण शुल्क
From,से
From Account,खाते से
From Date,तारीख से
From Loc.,स्थान से
From Year,वर्ष से
Full Name,पूरा नाम
Furnitures and Fixtures,फर्नीचर और फिक्स्चर
GST,जीएसटी
GSTIN No.,जीएसटीआईएन नंबर
GSTR1,जीएसटीआर1
GSTR2,जीएसटीआर2
Gain/Loss on Asset Disposal,संपत्ति निपटान पर लाभ/हानि
General,सामान्य
General Ledger,सामान्य खाता बही
Get Started,आरंभ करें
Global,वैश्विक
Go back to the previous page,पिछले पृष्ठ पर वापस जाएँ
Gram,ग्राम
Grand Total,कुल योग
Greater Than,इससे अधिक
Green,हरा
Group By,समूह द्वारा
HSN/SAC,HSN/SAC
HSN/SAC Code,HSN/SAC कोड
Half Yearly,अर्धवार्षिक
Half Years,अर्धवर्ष
Has Batch,बैच है
Has Serial Number,सीरियल नंबर है
Height (in cm),ऊँचाई (सेंटीमीटर में)
Help,सहायता
Hex Value,हेक्स मान
Hidden values will be visible on Print on.,छिपे हुए मान प्रिंट पर दिखाई देंगे।
Hide Get Started,आरंभ करें छिपाएँ
Hide Group Amounts,समूह राशियाँ छिपाएँ
Hide Month/Year,महीना/वर्ष छिपाएँ
Hides the Get Started section from the sidebar. Change will be visible on restart or refreshing the app.,साइडबार से आरंभ करें अनुभाग छिपाता है। ऐप को पुनः आरंभ या रिफ्रेश करने पर परिवर्तन दिखाई देगा।
Hour,घंटा
INR,₹
Image,छवि
Import Complete,आयात पूर्ण
Import Data,डेटा आयात 
Import Data.,डेटा आयात।
Import Type,आयात प्रकार
Import Wizard,आयात विज़ार्ड
"Importer not set, reload tool","आयातकर्ता सेट नहीं है, उपकरण पुनः लोड करें"
Inactive,निष्क्रिय
Include Cancelled,रद्द हुए को शामिल करें 
Income,आय
Income Account,आय खाता
Increase print template display scale,प्रिंट टेम्पलेट डिस्प्ले स्केल बढ़ाएँ
Indigo,इंडिगो
Indirect Expenses,अप्रत्यक्ष व्यय
Indirect Income,अप्रत्यक्ष आय
Inflow,इनफ़्लो
Instance Id,इंस्टेंस आईडी
Insufficient Quantity,अपर्याप्त मात्रा
Insufficient Quantity.,अपर्याप्त मात्रा।
Insufficient Quantity. Item ${0} has only ${1} quantities available. you selected ${2},अपर्याप्त मात्रा। आइटम ${0} में केवल ${1} मात्राएँ उपलब्ध हैं। आपने ${2} चुना
Int,इंट
Intergrated Tax,एकीकृत कर
Internal Precision,आंतरिक परिशुद्धता
Invalid Key Error,अमान्य कुंजी त्रुटि
Invalid Quantity for Item ${0},आइटम ${0} के लिए अमान्य मात्रा
Invalid barcode value ${0}.,अमान्य बारकोड मान ${0}।
Invalid value ${0} for ${1},${1} के लिए अमान्य मान ${0}
Invalid value found for ${0},${0} के लिए अमान्य मान मिला
Inventory,इन्वेंट्री
Inventory Settings,इन्वेंट्री सेटिंग
Investments,निवेश
Invoice,इनवॉइस
Invoice Created,इनवॉइस बनाया गया
Invoice Date,इनवॉइस दिनांक
Invoice Item,इनवॉइस आइटम
Invoice No,इनवॉइस संख्या
Invoice No.,इनवॉइस संख्या
Invoice Value,इनवॉइस मूल्य
Invoices,इनवॉइस
Is,है
Is Custom,कस्टम है
Is Empty,खाली है
Is Group,समूह है
Is Landscape,लैंडस्केप है
Is Not,नहीं है
Is Not Empty,खाली नहीं है
Is POS Shift Open,क्या POS शिफ्ट खुला है
Is Price List Enabled,क्या मूल्य सूची सक्षम है
Is Required,आवश्यक है
Is Whole,क्या संपूर्ण
Item,आइटम
Item ${0} has Zero Quantity,आइटम ${0} में शून्य मात्रा है
Item ${0} is a batched item,आइटम ${0} एक बैच आइटम है
Item ${0} is not a batched item,आइटम ${0} एक बैच आइटम नहीं है
Item ${0} not in Stock,आइटम ${0} स्टॉक में नहीं है
Item Description,आइटम विवरण
Item Discounts,आइटम छूट
Item Name,आइटम का नाम
Item Prices,आइटम की कीमतें
Item with From location not found,स्थान-से वाला आइटम नहीं मिला
Item with To location not found,स्थान-को वाला आइटम नहीं मिला
Item with barcode ${0} not found.,बारकोड वाला आइटम ${0} नहीं मिला।
Items,आइटम
January,जनवरी
John Doe,जॉन डो
Journal Entries,जर्नल प्रविष्टियाँ
Journal Entry,जर्नल प्रविष्टि
Journal Entry Account,जर्नल प्रविष्टि खाता
Journal Entry Number Series,जर्नल प्रविष्टि संख्या श्रृंखला
Journal Entry Print Template,जर्नल प्रविष्टि प्रिंट टेम्पलेट
July,जुलाई
June,जून
Key Hints,मुख्य संकेत
Kg,Kg
Label,लेबल
Language,भाषा
Left Index,बायां सूचकांक
Legal Expenses,कानूनी व्यय
Less Filters,कम फ़िल्टर
Less Than,से कम
Liability,देयता
Limit,सीमा
Link,लिंक
Link Validation Error,लिंक सत्यापन त्रुटि
Linked Entries,लिंक की गई प्रविष्टियाँ
List,सूची
List View,सूची दृश्य
Load an existing company from your computer,अपने कंप्यूटर से मौजूदा कंपनी लोड करें
Loading Report...,रिपोर्ट लोड हो रही है...
Loading instance...,इंस्टेंस लोड हो रहा है...
Loading...,लोड हो रहा है...
Loans (Liabilities),ऋण (देयताएँ)
Loans and Advances (Assets),ऋण और अग्रिम (संपत्तियाँ)
Locale,स्थानिक
Location,स्थान
Location Name,स्थान का नाम
Logo,लोगो
Make Entry,प्रविष्टि बनाएँ
Make Payment On Submit,सबमिट करते समय भुगतान करें
Make Purchase Receipt On Submit,सबमिट करते समय खरीद रसीद बनाएँ
Make Shipment On Submit,सबमिट करते समय शिपमेंट बनाएँ
Mandatory Error,अनिवार्य त्रुटि
Manufacture,निर्माण
Manufacture Date,निर्माण तिथि
"Mar 23, 2022","मार्च 23, 2022"
March,मार्च
Mark ${0} as submitted?,${0} को सबमिट के रूप में चिह्नित करें?
Marketing Expenses,मार्केटिंग व्यय
Material Issue,सामग्री जारी
Material Receipt,सामग्री प्राप्ति
Material Transfer,सामग्री हस्तांतरण
May,मई
Meter,मीटर
Misc,विविध
Miscellaneous,विविध
Miscellaneous Expenses,विविध व्यय
Mo,सो
Modified,संशोधित
Modified By,द्वारा संशोधित
Monthly,मासिक
Months,महीने
More,अधिक
More Filters,अधिक फ़िल्टर
More shortcuts will be added soon.,अधिक शॉर्टकट जल्द ही जोड़े जाएंगे।
Movement Type,गतिविधि प्रकार
Name,नाम
Navigate,नेविगेट
